0.000000000000000000e+00 0.000000000000000000e+00 1.609275368088606228e+03
2.000000000000000000e+00 0.000000000000000000e+00 1.335772952416378303e+03
4.000000000000000000e+00 0.000000000000000000e+00 1.112270536744149922e+03
6.000000000000000000e+00 0.000000000000000000e+00 1.088768121071921996e+03
8.000000000000000000e+00 0.000000000000000000e+00 1.215265705399694525e+03
1.000000000000000000e+01 0.000000000000000000e+00 8.750966230607991747e+02
1.200000000000000000e+01 0.000000000000000000e+00 1.034927540721904734e+03
1.400000000000000000e+01 0.000000000000000000e+00 9.114251250496763532e+02
1.600000000000000000e+01 0.000000000000000000e+00 7.712560427107810028e+02
1.800000000000000000e+01 0.000000000000000000e+00 7.144202937052205016e+02
2.000000000000000000e+01 0.000000000000000000e+00 8.242512113663260607e+02
2.200000000000000000e+01 0.000000000000000000e+00 1.734082129027430710e+03
2.400000000000000000e+01 0.000000000000000000e+00 3.427246380021869300e+03
2.600000000000000000e+01 0.000000000000000000e+00 3.687077297682973949e+03
2.800000000000000000e+01 0.000000000000000000e+00 3.613574882010746023e+03
3.000000000000000000e+01 0.000000000000000000e+00 3.690072466338518552e+03
3.200000000000000000e+01 0.000000000000000000e+00 3.599903383999623202e+03
3.400000000000000000e+01 0.000000000000000000e+00 3.593067634994061791e+03
3.600000000000000000e+01 0.000000000000000000e+00 3.436231885988500835e+03
3.800000000000000000e+01 0.000000000000000000e+00 3.629396136982938970e+03
4.000000000000000000e+01 0.000000000000000000e+00 3.622560387977377559e+03
4.200000000000000000e+01 0.000000000000000000e+00 3.515724638971816603e+03
4.400000000000000000e+01 0.000000000000000000e+00 3.458888889966254737e+03
4.600000000000000000e+01 0.000000000000000000e+00 3.418719807627360296e+03
4.800000000000000000e+01 0.000000000000000000e+00 3.528550725288464946e+03
5.000000000000000000e+01 0.000000000000000000e+00 3.188381642949570050e+03
5.200000000000000000e+01 0.000000000000000000e+00 2.664879227277342579e+03
5.400000000000000000e+01 0.000000000000000000e+00 1.824710144938448138e+03
5.600000000000000000e+01 0.000000000000000000e+00 8.512077292662197578e+02
5.800000000000000000e+01 0.000000000000000000e+00 7.943719802606583471e+02
6.000000000000000000e+01 0.000000000000000000e+00 6.875362312550960269e+02
6.200000000000000000e+01 0.000000000000000000e+00 4.140338155828685558e+02
6.400000000000000000e+01 0.000000000000000000e+00 1.405313999106410847e+02
6.600000000000000000e+01 0.000000000000000000e+00 8.369565090507967398e+01
6.800000000000000000e+01 0.000000000000000000e+00 -5.647343143381567643e+01
7.000000000000000000e+01 0.000000000000000000e+00 7.533574862272889732e+02
7.200000000000000000e+01 0.000000000000000000e+00 8.298550705550615021e+02
7.400000000000000000e+01 0.000000000000000000e+00 2.606352654882833122e+03
7.600000000000000000e+01 0.000000000000000000e+00 2.399516905877272620e+03
7.800000000000000000e+01 0.000000000000000000e+00 2.426014490205044240e+03
8.000000000000000000e+01 0.000000000000000000e+00 2.319178741199482829e+03
8.200000000000000000e+01 0.000000000000000000e+00 2.279009658860587479e+03
8.400000000000000000e+01 0.000000000000000000e+00 2.255507243188359098e+03
8.600000000000000000e+01 0.000000000000000000e+00 2.082004827516131627e+03
8.800000000000000000e+01 0.000000000000000000e+00 2.008502411843904156e+03
0.000000000000000000e+00 2.000000000000000000e+00 1.852689219740115732e+03
