0.000000000000000000e+00 0.000000000000000000e+00 8.766666666666671952e-06
2.000000000000000000e+00 0.000000000000000000e+00 3.567333333333333624e-05
4.000000000000000000e+00 0.000000000000000000e+00 3.028500000000000565e-05
6.000000000000000000e+00 0.000000000000000000e+00 3.050833333333334080e-05
8.000000000000000000e+00 0.000000000000000000e+00 3.902999999999999731e-05
1.000000000000000000e+01 0.000000000000000000e+00 4.460000000000000666e-05
1.200000000000000000e+01 0.000000000000000000e+00 4.504500000000000664e-05
1.400000000000000000e+01 0.000000000000000000e+00 4.553666666666667396e-05
1.600000000000000000e+01 0.000000000000000000e+00 4.201500000000000346e-05
1.800000000000000000e+01 0.000000000000000000e+00 4.229166666666667369e-05
2.000000000000000000e+01 0.000000000000000000e+00 4.052833333333333635e-05
2.200000000000000000e+01 0.000000000000000000e+00 3.825000000000000139e-05
2.400000000000000000e+01 0.000000000000000000e+00 2.748000000000001472e-05
2.600000000000000000e+01 0.000000000000000000e+00 2.872333333333333672e-05
2.800000000000000000e+01 0.000000000000000000e+00 3.079166666666666521e-05
3.000000000000000000e+01 0.000000000000000000e+00 4.338333333333334205e-05
3.200000000000000000e+01 0.000000000000000000e+00 5.069666666666667199e-05
3.400000000000000000e+01 0.000000000000000000e+00 5.006500000000000262e-05
3.600000000000000000e+01 0.000000000000000000e+00 5.645000000000000332e-05
3.800000000000000000e+01 0.000000000000000000e+00 5.357500000000000120e-05
4.000000000000000000e+01 0.000000000000000000e+00 5.501500000000000097e-05
4.200000000000000000e+01 0.000000000000000000e+00 5.495166666666667784e-05
4.400000000000000000e+01 0.000000000000000000e+00 5.156499999999999842e-05
4.600000000000000000e+01 0.000000000000000000e+00 5.187000000000000313e-05
4.800000000000000000e+01 0.000000000000000000e+00 4.174166666666666710e-05
5.000000000000000000e+01 0.000000000000000000e+00 2.933500000000000289e-05
5.200000000000000000e+01 0.000000000000000000e+00 1.758500000000000189e-05
5.400000000000000000e+01 0.000000000000000000e+00 1.160333333333335155e-05
5.600000000000000000e+01 0.000000000000000000e+00 3.787166666666667874e-05
5.800000000000000000e+01 0.000000000000000000e+00 2.362333333333334150e-05
6.000000000000000000e+01 0.000000000000000000e+00 3.533666666666667675e-05
6.200000000000000000e+01 0.000000000000000000e+00 3.795500000000000506e-05
6.400000000000000000e+01 0.000000000000000000e+00 4.080166666666667271e-05
6.600000000000000000e+01 0.000000000000000000e+00 3.156333333333332985e-05
6.800000000000000000e+01 0.000000000000000000e+00 4.054166666666667181e-05
7.000000000000000000e+01 0.000000000000000000e+00 3.584666666666667018e-05
7.200000000000000000e+01 0.000000000000000000e+00 3.414500000000000597e-05
7.400000000000000000e+01 0.000000000000000000e+00 2.716666666666667197e-05
7.600000000000000000e+01 0.000000000000000000e+00 4.212333333333333717e-05
7.800000000000000000e+01 0.000000000000000000e+00 4.763500000000000725e-05
8.000000000000000000e+01 0.000000000000000000e+00 5.279333333333334174e-05
8.200000000000000000e+01 0.000000000000000000e+00 5.399833333333334121e-05
8.400000000000000000e+01 0.000000000000000000e+00 5.315166666666667475e-05
8.600000000000000000e+01 0.000000000000000000e+00 5.624999999999999846e-05
8.800000000000000000e+01 0.000000000000000000e+00 5.594000000000000990e-05
0.000000000000000000e+00 2.000000000000000000e+00 1.136166666666666998e-05
2.000000000000000000e+00 2.000000000000000000e+00 3.597833333333334095e-05
4.000000000000000000e+00 2.000000000000000000e+00 2.684666666666666825e-05
6.000000000000000000e+00 2.000000000000000000e+00 2.969166666666667236e-05
8.000000000000000000e+00 2.000000000000000000e+00 3.968166666666666988e-05
1.000000000000000000e+01 2.000000000000000000e+00 4.332500000000000955e-05
1.200000000000000000e+01 2.000000000000000000e+00 4.501833333333333571e-05
1.400000000000000000e+01 2.000000000000000000e+00 4.602500000000000742e-05
1.600000000000000000e+01 2.000000000000000000e+00 4.717500000000000827e-05
1.800000000000000000e+01 2.000000000000000000e+00 4.625333333333333320e-05
2.000000000000000000e+01 2.000000000000000000e+00 4.281333333333333903e-05
2.200000000000000000e+01 2.000000000000000000e+00 3.807500000000000392e-05
2.400000000000000000e+01 2.000000000000000000e+00 3.162666666666666653e-05
2.600000000000000000e+01 2.000000000000000000e+00 2.802500000000000358e-05
2.800000000000000000e+01 2.000000000000000000e+00 3.050833333333333403e-05
3.000000000000000000e+01 2.000000000000000000e+00 4.153166666666666741e-05
3.200000000000000000e+01 2.000000000000000000e+00 4.983666666666667006e-05
3.400000000000000000e+01 2.000000000000000000e+00 5.370999999999999906e-05
3.600000000000000000e+01 2.000000000000000000e+00 5.675000000000001061e-05
3.800000000000000000e+01 2.000000000000000000e+00 5.610333333333333546e-05
4.000000000000000000e+01 2.000000000000000000e+00 5.407833333333334045e-05
4.200000000000000000e+01 2.000000000000000000e+00 5.591666666666666606e-05
4.400000000000000000e+01 2.000000000000000000e+00 5.095666666666667289e-05
4.600000000000000000e+01 2.000000000000000000e+00 5.036833333333333700e-05
4.800000000000000000e+01 2.000000000000000000e+00 4.541833333333333866e-05
5.000000000000000000e+01 2.000000000000000000e+00 3.313333333333333007e-05
5.200000000000000000e+01 2.000000000000000000e+00 2.143500000000000738e-05
5.400000000000000000e+01 2.000000000000000000e+00 1.028833333333332772e-05
5.600000000000000000e+01 2.000000000000000000e+00 4.441500000000000759e-05
5.800000000000000000e+01 2.000000000000000000e+00 1.875999999999998979e-05
6.000000000000000000e+01 2.000000000000000000e+00 3.663833333333333124e-05
6.200000000000000000e+01 2.000000000000000000e+00 3.867166666666667786e-05
6.400000000000000000e+01 2.000000000000000000e+00 3.949833333333333435e-05
6.600000000000000000e+01 2.000000000000000000e+00 3.494000000000000090e-05
6.800000000000000000e+01 2.000000000000000000e+00 3.706000000000000770e-05
7.000000000000000000e+01 2.000000000000000000e+00 3.328499999999999726e-05
7.200000000000000000e+01 2.000000000000000000e+00 2.515833333333334629e-05
7.400000000000000000e+01 2.000000000000000000e+00 2.385833333333333502e-05
7.600000000000000000e+01 2.000000000000000000e+00 4.005833333333334254e-05
7.800000000000000000e+01 2.000000000000000000e+00 4.828333333333333918e-05
8.000000000000000000e+01 2.000000000000000000e+00 5.214500000000000981e-05
8.200000000000000000e+01 2.000000000000000000e+00 5.531833333333333535e-05
8.400000000000000000e+01 2.000000000000000000e+00 5.562499999999999682e-05
8.600000000000000000e+01 2.000000000000000000e+00 5.550000000000000734e-05
8.800000000000000000e+01 2.000000000000000000e+00 5.461500000000000480e-05
0.000000000000000000e+00 4.000000000000000000e+00 1.283000000000001099e-05
2.000000000000000000e+00 4.000000000000000000e+00 2.076499999999999516e-05
4.000000000000000000e+00 4.000000000000000000e+00 2.130833333333333402e-05
6.000000000000000000e+00 4.000000000000000000e+00 3.087666666666666863e-05
8.000000000000000000e+00 4.000000000000000000e+00 4.100166666666667080e-05
1.000000000000000000e+01 4.000000000000000000e+00 4.290000000000000600e-05
1.200000000000000000e+01 4.000000000000000000e+00 4.566333333333334055e-05
1.400000000000000000e+01 4.000000000000000000e+00 4.685166666666667747e-05
1.600000000000000000e+01 4.000000000000000000e+00 4.920333333333333715e-05
1.800000000000000000e+01 4.000000000000000000e+00 4.634833333333333822e-05
2.000000000000000000e+01 4.000000000000000000e+00 3.987833333333333410e-05
2.200000000000000000e+01 4.000000000000000000e+00 4.215500000000000551e-05
2.400000000000000000e+01 4.000000000000000000e+00 2.421666666666667480e-05
2.600000000000000000e+01 4.000000000000000000e+00 2.789333333333333958e-05
2.800000000000000000e+01 4.000000000000000000e+00 3.079666666666668295e-05
3.000000000000000000e+01 4.000000000000000000e+00 4.173666666666666969e-05
3.200000000000000000e+01 4.000000000000000000e+00 4.850500000000000400e-05
3.400000000000000000e+01 4.000000000000000000e+00 5.341833333333332982e-05
3.600000000000000000e+01 4.000000000000000000e+00 5.531833333333333535e-05
3.800000000000000000e+01 4.000000000000000000e+00 5.629833333333334291e-05
4.000000000000000000e+01 4.000000000000000000e+00 5.447833333333333662e-05
4.200000000000000000e+01 4.000000000000000000e+00 5.100000000000000637e-05
4.400000000000000000e+01 4.000000000000000000e+00 5.234999999999999853e-05
4.600000000000000000e+01 4.000000000000000000e+00 5.173333333333333495e-05
4.800000000000000000e+01 4.000000000000000000e+00 3.982000000000000161e-05
5.000000000000000000e+01 4.000000000000000000e+00 3.454333333333333859e-05
5.200000000000000000e+01 4.000000000000000000e+00 2.425666666666666764e-05
5.400000000000000000e+01 4.000000000000000000e+00 2.407333333333333889e-05
5.600000000000000000e+01 4.000000000000000000e+00 1.899333333333334687e-05
5.800000000000000000e+01 4.000000000000000000e+00 1.810166666666666304e-05
6.000000000000000000e+01 4.000000000000000000e+00 3.399666666666666587e-05
6.200000000000000000e+01 4.000000000000000000e+00 3.564666666666666531e-05
6.400000000000000000e+01 4.000000000000000000e+00 4.143833333333333949e-05
6.600000000000000000e+01 4.000000000000000000e+00 3.579499999999999864e-05
